MOFid,metal,linker,logKH_CO2,pure_uptake_CO2_298.00_15000,pure_uptake_methane_298.00_6500000,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites
YODWOF_clean,[Zn],[C][=Branch1][C][=O][Branch2][Branch1][#Branch2][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch2][Ring2][#Branch1][C][#C][C][=C][C][=C][C][Branch2][Ring1][=Branch2][C][#C][C][=C][C][=Branch1][=N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][=C][Ring2][Ring1][Ring2][=C][Ring2][Ring1][#C][OH0],-4.452065385577622,0.5692477348,21.0287208632,21.60336,14.63737,21.60336,0.354351,1695.85,4785.8,0.0,0.0,0.8718,2.46027,0.0,Zn,Yes,Zn
YODWUL_clean,[Zn],[OH0][C][=Branch1][C][=O][C][=C][C][=Branch2][Branch1][Ring2][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][Branch2][Ring1][N][C][=Branch1][C][=O][N][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][=C][C][=C][Ring2][Ring1][Branch1][C][=Branch1][C][=O][OH0],-4.219207600616317,0.7579270519,18.0692237732,23.49364,11.53361,23.48524,0.424505,1906.84,4491.91,0.0,0.0,0.849,1.99997,0.0,Zn,Yes,Zn
YOGKOW_clean,[Zn],[C][=Branch2][Branch1][=N][=C][C][=Branch1][=N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Branch1][O][C][=C][Ring1][#Branch2][C][=C][C][=C][Ring1][=Branch1][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],-4.110273737061308,1.0692900895,8.7625665559,10.82894,9.41793,10.82894,0.926286,1458.82,1574.92,0.0,0.0,0.651,0.702807,0.0,Zn,Yes,Zn
YOMZIL_clean,[Ag],[C][=C][C][=C][Branch2][Ring2][Ring2][P][Branch2][Ring1][Branch2][C][C][C][C][P][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][=C],-4.430110160125058,0.4572916399,2.2620530571,6.06999,4.11356,6.06999,1.23293,641.787,520.537,0.0,0.0,0.4508,0.365632,0.0,Ag,Yes,Ag
YONNAR_clean,[Zn],[OH0][C][=Branch1][C][=O][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][#C][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],-3.642854457170432,2.0963409764,14.0486991659,11.86103,5.70578,11.72639,0.691421,2206.3,3190.97,0.0,0.0,0.7668,1.10902,0.0,Zn,Yes,Zn
YOPNUO_clean,[Cd],[N][=C][C][=C][Branch1][O][C][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][Ring1][=C],-2.8939043382795733,2.9251515333,2.6056787018,3.96031,2.83025,3.96031,1.46661,0.0,0.0,329.349,224.566,0.5088,0.346923,0.0,Cd,Yes,Cd
YOPPAW_clean,[Cd],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][CH1][CH1][C][=C][C][=N][C][=C][Ring1][=Branch1],-3.970502590027775,0.9091415359,2.0402534035,4.43567,3.44353,4.43166,1.44767,531.139,366.891,0.0,0.0,0.4788,0.330738,0.0,Cd,Yes,Cd
YOQYEK_clean,[Ca],[C][=Branch1][C][=O][Branch2][Ring1][#Branch1][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][N][OH0],-1.4014885377579724,2.7985711148,3.1489828784,3.96635,2.7764,3.95733,1.51776,0.0,0.0,279.985,184.473,0.3794,0.249974,0.0,Ca,Yes,Ca
YOQYOT_clean,[Cd],[C][=Branch1][C][=O][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][OH0],-5.36360238209015,0.0624825994,1.276265311,3.80646,2.80133,3.80646,1.53568,0.0,0.0,148.906,96.9639,0.4714,0.306964,0.0,Cd,No, 
YOVXEO_clean,[Co],[C][=C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][N][=C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch2][Ring1][#Branch1][P][=Branch1][C][=O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring2],-2.8781710619666354,2.6076302606,2.4895956893,5.56492,3.35243,5.56492,1.09559,532.918,486.421,0.145381,0.132697,0.4834,0.441224,0.0,Co,Yes,Co
YOYSUB_clean,[Ag],[C][=N][N][=C][N][=N][Ring1][=Branch1],-3.43703539126014,1.8177857011,4.4304406301,3.86535,2.9768,3.84577,2.10757,0.0,0.0,173.737,82.4349,0.4888,0.231926,0.0,Ag,Yes,Ag
YOZBAS_clean,[Ag],[C][C][N][C][C][N][Ring1][=Branch1][C][C][Ring1][=Branch1],-4.163050216765118,0.8632913499,12.1936237369,16.94429,7.02537,16.94429,0.790688,1759.48,2225.25,0.0,0.0,0.6898,0.872405,0.0,Ag,No, 
YOZKOP_clean,[Cu],[OH0][C][=Branch1][C][=O][C][C][=N][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][O][N],-4.170983921895318,0.7501231292,2.7889837641,5.21744,4.85597,5.21744,1.23316,795.516,645.106,0.0,0.0,0.5018,0.406924,0.0,Cu,Yes,Cu
YOZQEK_clean,[Zn],[C][=Branch1][C][=O][Branch2][Ring2][Ring1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][Ring1][Branch2][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][OH0],-4.765416919277597,0.2464907607,12.8290396569,13.97996,12.00951,13.48133,0.61183,1737.5,2839.84,0.0,0.0,0.7918,1.29415,0.0,Zn,Yes,Zn
YOZYOD_clean,[Zn],[C][=Branch1][C][=O][Branch2][Ring2][Branch2][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][=Branch1][C][=O][OH0][OH0],-3.073118107840094,2.6225315043,5.8406440526,6.08705,4.94831,6.08705,1.19906,1535.33,1280.44,0.0,0.0,0.57,0.475373,0.0,Zn,Yes,Zn
YOZYUJ_clean,[Zn],[C][=Branch1][C][=O][Branch2][Ring2][Branch2][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][C][=C][C][=Branch1][=N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][OH0],-4.231336004623384,0.7683508487,8.8389860615,8.32775,7.35004,8.32775,1.04928,1799.21,1714.71,0.0,0.0,0.648,0.617564,0.0,Zn,Yes,Zn
YUBHAG_clean,[U],[C][=Branch2][Ring1][=Branch1][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][OH0],-4.695462081565232,0.3088975803,6.1597137527,6.23426,5.01606,6.23426,1.5327,2436.24,1589.51,0.0,0.0,0.6722,0.438571,0.0,U,Yes,U
YUCZOM_clean,[Fe],[C][=Branch1][C][=O][OH0],-2.398043165861891,5.7917548952,8.4456477743,4.78325,3.91982,4.78325,1.01421,1563.82,1541.91,0.0,0.0,0.5504,0.54269,0.0,Fe,Yes,Fe
YUFLIW_clean,[Mg],[C][=Branch1][C][=O][Branch2][Ring1][O][C][=C][Branch2][Ring1][Branch1][C][Branch1][C][O][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][Branch1][=C][Ring1][#Branch2][O][O][O][OH0],-2.171939766336453,7.5597556602,10.4286169907,6.09359,4.9062,6.08114,0.831336,2354.2,2831.83,0.0,0.0,0.6718,0.808097,0.0,Mg,Yes,Mg
YUFLOC_clean,[Sr],[C][=Branch2][Ring1][Branch1][=C][Branch1][C][O][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][Branch1][C][O][=C][Ring1][O][C][=Branch1][C][=O][OH0],-2.7304893907049297,8.0400828204,8.8291112411,6.07463,4.45798,5.9729,0.984585,2401.71,2439.31,0.0,0.0,0.6528,0.663021,0.0,Sr,Yes,Sr
YUGLES_clean,[Cu],[C][=Branch2][Ring2][=Branch2][=C][C][=Branch1][=N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][#C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],-4.561097075469164,0.3891452386,13.8801332797,10.89993,6.77637,10.89993,0.718001,2324.4,3237.32,0.0,0.0,0.7434,1.03537,0.0,Cu,Yes,Cu
YUHHIU_clean,[Ca],[C][=Branch1][C][=O][Branch2][Ring1][=Branch1][C][=C][Branch1][P][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][Ring2][=C][Ring1][=Branch2][O][O][OH0],-3.1163839836376708,7.3381240389,10.2310963917,6.82796,5.69487,6.82796,0.81756,1884.13,2304.57,0.0,0.0,0.672,0.821958,0.0,Ca,Yes,Ca
YUJCOX_clean,[Zn],[O][=C][Branch2][Ring1][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Branch1][N][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][N][C][=Branch1][C][=O][OH0][OH0],-2.608181314546585,2.9367521151,4.0841088287,5.98412,4.49111,5.97667,1.61045,1537.35,954.605,0.0,0.0,0.5426,0.336924,0.0,Zn,Yes,Zn
YUKCAJ_clean,[Cu],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][CH1][NH0][NH0][CH1][C][=C][C][=N][C][=C][Ring1][=Branch1],-3.8817253510730376,1.2073460971,4.0241749311,4.62174,3.64026,4.62174,1.16054,790.171,680.867,0.0,0.0,0.4744,0.408776,0.0,Cu,No, 
YUKKAR_clean,[Mn],[C][=C][N][Branch2][Ring1][S][C][=C][C][Ring1][=Branch1][=C][C][=C][N][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0],-4.113900880383349,1.0212810951,6.5808662969,5.85992,4.34741,5.85992,1.1473,1614.58,1407.28,0.0,0.0,0.5232,0.456026,0.0,Mn,No, 
YULNOK_clean,[Na][Cu],[C][=Branch2][Ring1][Ring1][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][N][C][C][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],-3.8266068351852014,1.1613942182,2.6740889517,4.29835,3.4152,4.29262,1.35163,393.739,291.306,2.25484,1.66823,0.4592,0.339737,0.0,"Cu,Na",Yes,"Cu,Na"
YUMJAS_clean,[Ba][Mo][Ca],[OH0][P][=Branch1][C][=O][Branch1][C][OH0][OH0],-1.652791018436302,3.5272090036,2.8933614766,6.24531,4.99676,6.24531,2.01823,1798.6,891.176,0.0,0.0,0.5646,0.27975,0.0,"Mo,Ba,Ca",Yes,"Mo,Ba"
YUQNAB_clean,[Ag],[C][Branch1][#C][S][C][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][#N],-4.083160358698845,1.1003147905,5.0777869121,4.93395,3.37022,4.7939,1.10285,962.356,872.606,82.9417,75.2065,0.5376,0.487463,0.0,Ag,Yes,Ag
YURKAY_clean,[Dy],[OH0][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][Ring1][Branch2][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0],-2.640395950172904,2.1990564056,11.2114501803,8.234,7.52617,8.234,0.858047,2501.02,2914.78,0.0,0.0,0.7128,0.830724,0.0,Dy,Yes,Dy
YURKEC_clean,[La],[OH0][C][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][C][Ring1][=C][=C][Ring2][Ring1][C],-2.747965377878239,2.7358052182,8.3063608874,7.90101,7.08763,7.8976,1.07399,1764.62,1643.06,0.0,0.0,0.6344,0.590696,0.0,La,Yes,La
YURKIG_clean,[Pr],[OH0][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=C][Ring1][#C][Ring1][=Branch2],-1.6559183284354009,3.776919026,8.3801828711,6.91612,5.83867,6.83043,1.00356,2150.65,2143.01,0.0,0.0,0.6578,0.655465,0.0,Pr,Yes,Pr
YUSGID_clean,[Zn],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][/C][=C][/C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][/C][=C][/C][=C][C][=N][C][=C][Ring1][=Branch1],-4.180198196428171,0.8092878172,3.4011361233,4.4966,3.71515,4.45873,1.44519,752.59,520.755,0.0,0.0,0.4252,0.294217,0.0,Zn,No, 
YUSGOJ_SL,[Zn],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][C@@H1][C@H1][Branch2][Ring1][Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][CH1][CH1][C][=C][C][=N][C][=C][Ring1][=Branch1][C@@H1][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][C@H1][Ring2][Ring1][Branch2][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][CH1][CH1][C][=C][C][=N][C][=C][Ring1][=Branch1],-4.218351596996322,0.7256439836,3.1290797834,4.42187,3.56624,4.4192,1.435,723.425,504.128,0.0,0.0,0.4304,0.29993,0.0,Zn,Yes,Zn
YUSWEQ_clean,[Dy],[C][=Branch1][C][=O][Branch1][#C][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][O][Ring1][Branch2][OH0],-2.718921159271062,3.0739049103,4.8024135647,5.40391,4.45966,5.39413,1.61347,1720.16,1066.13,0.0,0.0,0.5494,0.340509,0.0,Dy,Yes,Dy
YUXLEJ_clean,[Ag][Al],[C][=Branch1][C][=O][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][CH1][C][=Branch1][C][=O][C][=C][C][=N][C][=C][Ring1][=Branch1],-4.247404608817469,0.7285879759,8.5455740707,10.83121,6.54663,10.83121,0.97354,1928.71,1981.13,0.0,0.0,0.6686,0.686772,0.0,"Ag,Al",Yes,Ag
YUXLIN_clean,[Ag][Ga],[C][=Branch1][=C][=C][\C][=Branch1][C][=O][C][=C][C][=N][C][=C][Ring1][=Branch1][Branch1][=Branch2][/C][=C][C][=N][C][=C][Ring1][=Branch1][\OH0],-4.355783045893901,0.5735125356,8.167908833,11.21237,6.77529,11.21199,0.978835,1903.75,1944.91,0.0,0.0,0.6474,0.661399,0.0,"Ag,Ga",Yes,Ag
YUXQOY_clean,[Cd],[N][=C][C][=C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][Ring1][N],-4.5646637755262,0.4191321291,10.2105891242,7.81236,5.76726,7.81236,0.879883,2108.57,2396.42,0.0,0.0,0.6624,0.752827,0.0,Cd,No, 
YUYLIP_clean,[Cd],[C][=C][Branch2][Ring2][N][C][=C][C][Branch2][Ring2][C][N][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring2][Ring1][=Branch2][C][=Branch1][C][=O][OH0],-3.3531073550768355,2.0283036543,4.4295277848,5.22265,4.3746,5.21018,1.35436,1100.13,812.287,11.7356,8.66502,0.5156,0.380696,0.0,Cd,Yes,Cd
YUZPEQ_clean,[Zn],[C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][N][N][C][=C][Branch2][Branch2][Ring1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][Branch2][Ring2][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][N][Branch2][Ring1][#Branch1][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][N][=N][Ring1][P][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][N][Branch2][Ring1][#Branch1][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][N][=N][Ring1][P][N][=N][Ring2][Branch1][#Branch2],-4.598913229663912,0.3545551469,19.7930399999,21.49816,9.22584,18.34054,0.4666,2093.84,4487.44,0.0,0.0,0.8266,1.77154,0.0,Zn,Yes,Zn
YUZPIU_clean,[Zn],[C][=C][Branch2][#Branch2][=Branch1][C][=C][Branch2][=Branch2][N][C][=C][Ring1][=Branch1][N][C][=C][Branch2][Branch2][=N][C@H1][C][=C][C][=Branch1][Branch1][=C][CH1][Ring1][=Branch1][C][=C][C][Branch2][Ring2][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][N][Branch2][Ring1][#Branch1][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][N][=N][Ring1][P][=C][C][=Branch1][Branch1][=C][Ring2][Ring1][=N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][N][Branch2][Ring1][#Branch1][C][=C][C][=Branch1][=N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][N][=N][Ring1][P][N][=N][Ring2][Branch1][#C][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],-4.587401709822023,0.3575994851,22.0545700843,24.28264,10.2733,24.27637,0.405541,1930.72,4760.85,0.0,0.0,0.8426,2.07772,0.0,Zn,Yes,Zn
YUZPOA_clean,[Zn],[C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][N][N][C][=C][Branch2][=Branch1][=C][C][=C][C][=Branch2][Ring2][Branch2][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][N][Branch2][Ring1][#Branch1][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][N][=N][Ring1][P][C][=C][N][Branch2][Ring1][#Branch1][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][N][=N][Ring1][P][NH0][NH0][Ring2][Ring2][=N],-4.516036334985732,0.4357804228,16.5166692568,20.08724,6.66271,20.08724,0.597835,2261.64,3783.05,0.0,0.0,0.7894,1.32043,0.0,Zn,Yes,Zn
YUZXAT_clean,[Zn],[N][=C][C][=C][Branch2][Ring2][=Branch1][O][C][C][Branch1][O][C][O][C][=C][C][=N][C][=C][Ring1][=Branch1][Branch1][O][C][O][C][=C][C][=N][C][=C][Ring1][=Branch1][C][O][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][P],-3.7362669064264975,1.092597146,3.1545850581,5.15837,3.71285,5.1262,1.26263,639.82,506.735,0.0,0.0,0.4692,0.371605,0.0,Zn,Yes,Zn
ZACHET_clean,[Zn],[C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch2][N][Branch1][S][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2],-4.9432628034516535,0.1718283755,17.2522778337,18.23633,8.4528,17.32252,0.540764,2067.08,3822.52,0.0,0.0,0.8084,1.49492,0.0,Zn,Yes,Zn
ZAHLEC_clean,[Cu],[C][=N][C][=C][N][Ring1][Branch1][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2],-4.826283574800784,0.2261519934,20.3706062058,10.74057,8.40432,8.92854,0.504189,2700.75,5356.61,0.0,0.0,0.8076,1.60178,0.0,Cu,Yes,Cu
ZALGEB_clean,[Na][Mo][Al][Eu],[C][=C][C][=C][Branch1][Branch1][C][=N][Ring1][=Branch1][C][=Branch1][C][=O][OH0],-3.674999802698976,1.1563128805,2.2122227727,6.62075,4.56528,6.62075,1.81667,1374.98,756.865,0.0,0.0,0.5514,0.303522,0.0,"Mo,Na,Eu,Al",Yes,"Mo,Na,Eu"
ZALMIL_clean,[Co],[C][=N][C][=C][N][Ring1][Branch1][C][C][=C][C][=C][Branch1][=Branch2][C][N][C][=N][C][=C][Ring1][Branch1][C][=C][Ring1][N],-1.366756829980823,2.5895072945,1.8778662816,4.61571,3.31264,4.61571,1.68188,335.465,199.458,0.0,0.0,0.383,0.227721,0.0,Co,Yes,Co
ZAQWEW_clean,[K][Cd],[C][=Branch1][C][=O][Branch2][Ring2][O][C][=C][C][=Branch2][Ring1][S][=C][C][Branch2][Ring1][#Branch1][C][=C][Branch1][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][=Branch1][C][=O][OH0][=C][Ring2][Ring1][C][C][=Branch1][C][=O][OH0][OH0],-2.8445273179381307,4.3527466558,4.048630369,6.95842,6.13717,6.94512,1.39957,1222.41,873.413,0.0,0.0,0.5188,0.370684,0.0,"Cd,K",Yes,"Cd,K"
ZARFOQ_clean,[Zn],[C][=Branch2][Ring1][=Branch2][=C][C][=Branch1][=N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][S][Branch1][C][OH0][Branch1][C][OH0][OH0][C][=Branch1][C][=O][OH0],-2.5850132893276254,1.5174064108,1.2065425929,4.11299,2.42677,4.11299,1.73348,0.0,0.0,190.582,109.941,0.4382,0.252786,0.0,Zn,Yes,Zn
ZARLEL_clean,[Zn],[C][=Branch1][C][=O][Branch2][Branch1][=N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][#C][C][=C][C][=Branch2][Ring1][#Branch2][=C][C][Branch2][Ring1][C][C][#C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][P][C][#C][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][OH0],-4.314660505810489,0.383937927,15.2226109045,14.43115,13.28451,14.43115,0.493906,1518.29,3074.04,0.0,0.0,0.7906,1.60071,0.0,Zn,Yes,Zn
ZARLIP_clean,[Zn],[C][=Branch2][Branch1][N][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][#C][C][=C][C][=Branch2][Ring1][#Branch2][=C][C][Branch2][Ring1][C][C][#C][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][=C][Ring1][P][C][#C][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0],-4.150497052441538,0.7584567959,10.0149150678,9.09773,7.66595,9.09773,0.805646,1902.98,2362.06,0.0,0.0,0.6786,0.842305,0.0,Zn,Yes,Zn
ZARLOV_clean,[Zn],[C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][#C],-3.2148617239764623,1.9767611584,9.3193141369,7.59087,4.25441,7.5897,1.05116,2258.39,2148.48,0.0,0.0,0.646,0.614561,0.0,Zn,Yes,Zn
ZARPUF_clean,[U],[OH0][P][=Branch1][C][=O][Branch1][C][OH0][C][P][=Branch1][C][=O][Branch1][C][OH0][OH0],-5.251367823866844,0.0871884574,3.814413144,7.04716,6.45776,7.04716,1.849,1998.18,1080.68,0.0,0.0,0.6766,0.365927,0.0,U,Yes,U
ZARVIZ_clean,[Mn][Fe],[Sb][Branch1][C][OH0][O][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C@@H1][Branch1][C][OH0][C][=Branch1][C][=O][OH0],-5.335285648061421,0.0711054155,4.067752889,8.08211,6.49977,8.07086,1.60695,1752.25,1090.42,2.37844,1.4801,0.6066,0.377486,0.0,"Sb,Mn,Fe",Yes,"Sb,Mn"
ZARZAV_clean,[Zn],[N][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][C][=C][C][=N][C][=C][Ring1][=Branch1],-2.9029788218331096,2.6183570528,3.5266672629,5.22384,3.95101,5.21614,1.32405,863.286,652.003,0.0,0.0,0.4802,0.362674,0.0,Zn,Yes,Zn
ZASTUK_clean,[Mn],[C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][O][C][=C][C][=C][C][=C][Branch1][=Branch2][C][Ring1][=Branch1][=C][C][=C][Ring1][#Branch2][O][C][C][=Branch1][C][=O][OH0],-2.1508454207141865,3.1736610601,3.8917550822,5.34498,3.95884,5.34498,1.23434,967.3,783.659,0.0,0.0,0.4876,0.39503,0.0,Mn,Yes,Mn
