MOFid,metal,linker,logKH_CO2,pure_uptake_CO2_298.00_15000,pure_uptake_methane_298.00_6500000,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites,metal_ids,metal_oms_flags,linker_ids
acs.cgd.6b00463_OLOMUZ1451936_clean,[Ag][Ca],[S][=C][N][=C][C][=C][CH0][Ring1][=Branch1][C][=Branch1][C][=O][OH0],1.035056373262181,-0.09982468477043929,0.16508436038314625,0.9184756052944884,1.2491268624930836,0.9688224872026783,-0.45647147903703494,0.9609241858674725,0.47262540593659125,-0.4723287580722015,-0.43100109146521265,0.8898895523344613,0.13720515860542476,-0.025221413132076057,"Ca,Ag",Yes,"Ca,Ag","[1, 7, 0, 0, 0]","[1.0, 1.0, 0.0, 0.0, 0.0]","[72, 24, 57, 24, 47, 24, 43, 67, 20, 47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
acs.inorgchem.6b00433_ic6b00433_si_002_clean,[Cu],[C][=N][CH1][N][Branch2][Ring1][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Branch1][O][C][=C][C][=C][C][=C][Ring1][=C][Ring1][=Branch1][N][C][=N][C][=N][Ring1][Branch1][NH0][Ring2][Ring1][Branch2],-0.5297541239404241,-0.1947098890348946,-0.22077935485614103,-0.31351807989411723,-0.13023846169219128,-0.32681094343387557,-0.39905142339292304,0.02039262936455006,-0.13364565207580276,-0.4723287580722015,-0.43100109146521265,-0.5128575207719637,-0.185234966464868,-0.025221413132076057,Cu,Yes,Cu,"[13, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 27, 44, 57, 38, 67, 24, 47, 24, 47, 24, 47, 24, 47, 67, 20, 24, 37, 61, 47, 24, 47, 24, 47, 24, 67, 24, 67, 20, 57, 47, 27, 47, 27, 67, 37, 55, 68, 67, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
acs.inorgchem.6b00894_ic6b00894_si_002_clean,[Zn],[C][=Branch1][C][=O][Branch1][C][OH0][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2],-0.3201421118982665,0.040783352566703936,-0.1421061185123072,-0.12012730123347119,-0.1435892802498447,-0.3784209997822089,-0.3930560031588232,0.06820264868272508,-0.10707814243130159,-0.4723287580722015,-0.43100109146521265,-0.3259432534164119,-0.14905438627160822,-0.025221413132076057,Zn,Yes,Zn,"[54, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 20, 47, 28, 37, 47, 59, 47, 24, 47, 24, 37, 20, 47, 20, 47, 28, 59, 47, 24, 67, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
acs.inorgchem.6b00894_ic6b00894_si_003_clean,[Cd],[C][=N][C][=C][C][Branch2][Ring2][Ring2][C][C][=C][C][=N][C@H1][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=N][C][=C][Ring1][=Branch1][C][N][Ring1][P][C][=Ring2][Ring1][Branch1][=C][Ring2][Ring1][O],-0.5726014994268801,-0.7306026088842631,-0.8658996810143489,-0.47378947351051154,-0.8207932131724949,-0.4693707976844911,0.12967871223493524,-1.4132139926810485,-1.001029708917485,1.3564210204421616,1.27854491953352,-0.7531758645148154,-0.40177470030304885,-0.025221413132076057,Cd,No, ,"[8, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[47, 27, 47, 24, 47, 38, 68, 68, 47, 47, 24, 47, 27, 41, 38, 67, 67, 47, 24, 47, 24, 37, 37, 47, 24, 67, 20, 47, 24, 47, 27, 47, 24, 67, 20, 47, 57, 67, 66, 47, 32, 67, 37, 24, 68, 67, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
acs.inorgchem.6b01569_ic6b01569_si_002_clean,[Ni],[C][=C][Branch1][#Branch1][C][=C][N][=C][Ring1][=Branch1][C][C][C][=C][C][=N][C][=C][Ring1][=Branch1],-0.3266652809053565,-0.044351075522746905,-0.5337941431014317,-0.21853951093270074,0.21656878375235783,-0.1963823635833736,-0.3799320076635598,-0.3556032837016396,-0.36647120606321887,-0.4723287580722015,-0.43100109146521265,-0.4861554825783134,-0.1875341826664998,-0.025221413132076057,Ni,Yes,Ni,"[34, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 24, 37, 1, 47, 24, 57, 24, 67, 20, 47, 47, 47, 24, 47, 27, 47, 24, 67, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
acs.inorgchem.6b02407_ic6b02407_si_002_clean,[Zn][Li],[OH0][C][=Branch1][C][=O][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][C][=C][Ring2][Ring1][#Branch1][C][Ring2][Ring1][C][=C][Ring1][S][Ring1][=Branch1],-0.3229066718541435,0.3111365297300757,0.7516303922062182,-0.20073314704071912,-0.49377454590160685,-0.17811593178606827,-0.6940652442661203,1.0158442258838434,0.6876701641365262,-0.4723287580722015,-0.43100109146521265,0.5125007458642048,0.19811096812021825,-0.025221413132076057,"Zn,Li",Yes,"Zn,Li","[54, 26, 0, 0, 0]","[1.0, 1.0, 0.0, 0.0, 0.0]","[59, 47, 20, 47, 28, 47, 24, 47, 37, 20, 47, 20, 47, 28, 59, 24, 47, 24, 47, 24, 37, 20, 47, 20, 47, 28, 59, 47, 24, 37, 20, 47, 20, 47, 28, 59, 47, 24, 47, 24, 68, 67, 1, 47, 68, 67, 47, 24, 67, 72, 67, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
acs.inorgchem.6b02407_ic6b02407_si_003_clean,[Zn][Li],[C][=Branch1][C][=O][Branch2][Ring2][S][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=C][C][=C][Branch2][Ring1][=Branch2][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][C][=C][Ring2][Ring1][Ring2][C][Ring1][#C][=C][Ring1][=N][Ring1][=Branch1][C][=Branch1][C][=O][OH0][OH0],-0.3529777390714127,0.10555147368649193,0.13151571003349471,-0.23281622768466056,-0.25598059578731835,-0.21691689181221882,-0.3621723779666725,0.5556773554562746,0.1712260762903884,-0.4723287580722015,-0.43100109146521265,-0.021540018008799233,-0.09992976872000325,-0.025221413132076057,"Zn,Li",No, ,"[54, 26, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[47, 20, 47, 28, 38, 68, 72, 47, 24, 47, 37, 20, 47, 20, 47, 28, 59, 24, 47, 24, 47, 24, 38, 67, 21, 47, 24, 37, 20, 47, 20, 47, 28, 59, 47, 24, 47, 24, 68, 67, 68, 47, 67, 4, 24, 67, 27, 67, 20, 47, 20, 47, 28, 59, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
acs.inorgchem.6b02696_ic6b02696_si_002_clean,[Zn],[C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][#C],-0.9196246390367719,-0.9453559559233851,0.9481269811928558,1.428470084979659,0.05615950509350831,1.4922719148581887,-0.8013461813828961,1.2449962970849358,0.952873599865473,-0.4723287580722015,-0.43100109146521265,1.1035058578836634,0.42239146438745334,-0.025221413132076057,Zn,No, ,"[54, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[47, 37, 20, 47, 20, 47, 28, 59, 24, 47, 37, 20, 47, 20, 47, 28, 59, 24, 47, 37, 20, 47, 20, 47, 28, 59, 24, 67, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
acscombsci.5b00188_5020072_clean,[Zn],[C][=Branch1][C][=O][Branch2][Ring2][#C][C][=C][Branch2][Ring2][Branch2][C][=Branch2][Ring2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][/C][=Branch2][Ring1][Branch1][=C][/C][=C][C][=C][Branch1][=Branch2][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][#N][C][=Branch1][C][=O][OH0][/C][#N][C][#N][C][#N][OH0],-1.29941419327533,-1.1638565796333904,2.286963084875919,2.088776705910939,2.975974187415554,2.1664266465286692,-1.788474610531578,0.9388879915802567,2.6560973701417305,-0.4723287580722015,-0.43100109146521265,2.301537304838771,2.7795870152313356,-0.025221413132076057,Zn,No, ,"[54, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[47, 20, 47, 28, 38, 68, 4, 47, 24, 38, 68, 38, 47, 21, 68, 47, 24, 37, 37, 47, 24, 67, 20, 15, 21, 67, 37, 24, 15, 24, 47, 24, 37, 21, 47, 20, 68, 24, 67, 20, 47, 5, 47, 20, 47, 28, 59, 15, 5, 47, 5, 47, 5, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
acscombsci.5b00188_5024922_clean,[Zn],[C][=Branch1][C][=O][Branch2][Ring2][N][C][=C][Branch2][Ring2][=Branch1][C][=Branch2][Ring1][P][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=N][N][=C][Branch1][S][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][N][=N][Ring1][#C][O][O][OH0],-1.3896105891214148,-1.1946122698230952,2.9158484599688284,3.7973602902515484,4.6374169301350525,3.9232773416850995,-2.0657741279089707,0.2955406906303397,2.8679787487115123,-0.4723287580722015,-0.43100109146521265,2.872960922182886,5.0015177829818755,-0.025221413132076057,Zn,No, ,"[54, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[47, 20, 47, 28, 38, 68, 57, 47, 24, 38, 68, 20, 47, 21, 67, 66, 24, 37, 37, 47, 24, 67, 20, 47, 27, 57, 24, 37, 72, 47, 24, 47, 24, 37, 37, 47, 24, 67, 20, 47, 20, 47, 28, 59, 57, 27, 67, 4, 61, 61, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
acscombsci.5b00188_5036495_clean,[Zn],[C][#Branch2][Ring1][Ring1][#C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][#C][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],-1.5550653064691216,-1.2222480361682555,3.3972073271820045,1.0736586595938276,1.7384050807976266,1.1276124108095102,-1.9764197033203403,1.3825581530248545,4.517872329747292,-0.4723287580722015,-0.43100109146521265,2.545415920340776,3.9955445082962657,-0.025221413132076057,Zn,No, ,"[54, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[47, 2, 67, 67, 4, 47, 24, 47, 24, 37, 37, 47, 24, 67, 20, 47, 4, 47, 20, 47, 28, 59, 47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ACUJOZ_manual,[Cr][Cu],[C][Branch2][Ring1][=Branch1][CH1][CH1][C][=C][C][=Branch1][#Branch2][=C][C][Branch1][Ring1][CH0][=O][=C][Ring1][Branch2][C][=Branch1][C][=O][OH0][=C][C][=Branch1][O][=C][C][=Branch1][Branch1][=C][Ring2][Ring1][Ring1][CH0][OH0][C][=Branch1][C][=O][OH0],-0.8189247585318037,-0.6723750743918552,1.5844494392074109,1.2525016446021602,1.2293382843194225,1.02541772102059,-1.2431324222069682,1.4400835773381666,1.744027526493641,-0.4723287580722015,-0.43100109146521265,1.5592206430552942,1.0486376771100312,-0.025221413132076057,"Cu,Cr",Yes,"Cu,Cr","[11, 13, 0, 0, 0]","[1.0, 1.0, 0.0, 0.0, 0.0]","[47, 38, 67, 20, 44, 44, 47, 24, 47, 20, 2, 24, 47, 37, 67, 43, 28, 24, 67, 38, 47, 20, 47, 28, 59, 24, 47, 20, 61, 24, 47, 20, 37, 24, 68, 67, 67, 43, 59, 47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ACUTOI_clean,[Na][Cd],[O][=C][Branch1][C][OH0][C][=C][C][Branch1][=Branch2][S][Branch1][C][OH0][Branch1][C][OH0][OH0][=C][Branch1][Branch1][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][OH0],-0.5270894470171497,-0.5602585556746139,-0.8264941339674234,-0.5309754046142874,-0.1660853670820507,-0.5183159131426369,0.869999795643571,-0.41378127155848493,-0.6128936000033764,-0.4723287580722015,-0.43100109146521265,-1.3904645094032675,-0.6363986147173947,-0.025221413132076057,"Cd,Na",Yes,Na,"[31, 8, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[61, 24, 37, 47, 59, 47, 24, 47, 37, 21, 72, 37, 47, 59, 37, 47, 59, 59, 24, 37, 37, 47, 24, 67, 2, 47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ADASIJ_clean,[Cu],[C][=Branch2][#Branch1][Ring1][=C][C][=Branch2][=Branch1][=Branch2][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][=C][C][Branch2][Ring1][=Branch2][C][O][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][=C][C][Branch2][Ring1][=Branch2][C][O][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][=C][Ring2][Ring2][C][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],-1.1054573098514382,-1.0590744618620909,2.0251110096445917,3.1518245366718327,0.7094159907431649,3.253117124675019,-1.3771269740163006,1.2614930060679068,1.8381726318362757,-0.4723287580722015,-0.43100109146521265,1.790638307400263,1.3568222544288426,-0.025221413132076057,Cu,Yes,Cu,"[13, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[47, 21, 1, 67, 24, 47, 21, 20, 21, 24, 47, 20, 68, 24, 67, 20, 61, 47, 47, 24, 47, 38, 67, 21, 47, 61, 47, 24, 47, 20, 27, 24, 47, 20, 68, 24, 67, 20, 47, 20, 47, 28, 59, 47, 20, 47, 28, 59, 24, 47, 38, 67, 21, 47, 61, 47, 24, 47, 20, 27, 24, 47, 20, 68, 24, 67, 20, 47, 20, 47, 28, 59, 47, 20, 47, 28, 59, 24, 68, 68, 47, 47, 20, 47, 28, 59, 47, 20, 47, 28, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
